Name,MapDate,DSCI
Hawaii,20210223,34
Hawaii,20210302,32
Hawaii,20210309,32
Hawaii,20210316,32
Hawaii,20210323,11
Hawaii,20210330,4
Hawaii,20210406,2
Hawaii,20210413,3
Hawaii,20210420,3
Hawaii,20210427,85
Hawaii,20210504,86
Hawaii,20210511,75
Hawaii,20210518,75
Hawaii,20210525,76
Hawaii,20210601,76
Hawaii,20210608,84
Hawaii,20210615,107
Hawaii,20210622,125
Hawaii,20210629,150
Hawaii,20210706,150
Hawaii,20210713,153
Hawaii,20210720,167
Hawaii,20210727,167
Hawaii,20210803,147
Hawaii,20210810,134
Hawaii,20210817,129
Hawaii,20210824,131
Hawaii,20210831,127
Hawaii,20210907,122
Hawaii,20210914,125
Hawaii,20210921,125
Hawaii,20210928,125
Hawaii,20211005,125
Hawaii,20211012,127
Hawaii,20211019,127
Hawaii,20211026,127
Hawaii,20211102,131
Hawaii,20211109,143
Hawaii,20211116,179
Hawaii,20211123,198
Hawaii,20211130,198
Hawaii,20211207,198
Iowa,20001226,97
Iowa,20010102,99
Iowa,20010109,98
Iowa,20010116,94
Iowa,20010123,98
Iowa,20010130,48
Iowa,20010206,48
Iowa,20010213,25
Iowa,20010220,25
Iowa,20010227,16
Iowa,20010306,18
Iowa,20010313,13
Iowa,20010320,13
Iowa,20010327,13
Iowa,20010403,13
Iowa,20010410,10
Iowa,20010417,0
Iowa,20010424,0
Iowa,20010501,0
Iowa,20010508,0
Iowa,20010515,0
Iowa,20010522,0
Iowa,20010529,0
Iowa,20010605,0
Iowa,20010612,0
Iowa,20010619,0
Iowa,20010626,0
Iowa,20010703,0
Iowa,20010710,0
Iowa,20010717,82
Iowa,20010724,45
Iowa,20010731,51
Iowa,20010807,39
Iowa,20010814,63
Iowa,20010821,21
Iowa,20010828,14
Iowa,20010904,86
Iowa,20010911,20
Iowa,20010918,20
Iowa,20010925,0
Iowa,20011002,0
Iowa,20011009,0
Iowa,20011016,0
Iowa,20011023,0
Iowa,20011030,11
Iowa,20011106,21
Iowa,20011113,43
Iowa,20011120,43
Iowa,20011127,0
Iowa,20011204,0
Iowa,20011211,0
Iowa,20011218,0
Iowa,20011225,0
Iowa,20020101,9
Iowa,20020108,33
Iowa,20020115,38
Iowa,20020122,39
Iowa,20020129,59
Iowa,20020205,40
Iowa,20020212,30
Iowa,20020219,30
Iowa,20020226,42
Iowa,20020305,40
Iowa,20020312,44
Iowa,20020319,51
Iowa,20020326,54
Iowa,20020402,73
Iowa,20020409,113
Iowa,20020416,94
Iowa,20020423,90
Iowa,20020430,59
Iowa,20020507,44
Iowa,20020514,10
Iowa,20020521,0
Iowa,20020528,0
Iowa,20020604,0
Iowa,20020611,0
Iowa,20020618,0
Iowa,20020625,6
Iowa,20020702,67
Iowa,20020709,79
Iowa,20020716,73
Iowa,20020723,104
Iowa,20020730,80
Iowa,20020806,62
Iowa,20020813,35
Iowa,20020820,17
Iowa,20020827,4
Iowa,20020903,5
Iowa,20020910,8
Iowa,20020917,8
Iowa,20020924,6
Iowa,20021001,23
Iowa,20021008,6
Iowa,20021015,6
Iowa,20021022,5
Iowa,20021029,8
Iowa,20021105,4
Iowa,20021112,4
Iowa,20021119,32
Iowa,20021126,31
Iowa,20021203,41
Iowa,20021210,46
Iowa,20021217,53
Iowa,20021224,55
Iowa,20021231,94
Iowa,20030107,151
Iowa,20030114,190
Iowa,20030121,199
Iowa,20030128,202
Iowa,20030204,202
Iowa,20030211,200
Iowa,20030218,191
Iowa,20030225,194
Iowa,20030304,197
Iowa,20030311,199
Iowa,20030318,228
Iowa,20030325,228
Iowa,20030401,196
Iowa,20030408,189
Iowa,20030415,202
Iowa,20030422,193
Iowa,20030429,215
Iowa,20030506,83
Iowa,20030513,21
Iowa,20030520,27
Iowa,20030527,28
Iowa,20030603,37
Iowa,20030610,21
Iowa,20030617,48
Iowa,20030624,104
Iowa,20030701,15
Iowa,20030708,4
Iowa,20030715,6
Iowa,20030722,15
Iowa,20030729,16
Iowa,20030805,48
Iowa,20030812,102
Iowa,20030819,139
Iowa,20030826,227
Iowa,20030902,249
Iowa,20030909,302
Iowa,20030916,268
Iowa,20030923,267
Iowa,20030930,268
Iowa,20031007,268
Iowa,20031014,261
Iowa,20031021,273
Iowa,20031028,281
Iowa,20031104,227
Iowa,20031111,222
Iowa,20031118,219
Iowa,20031125,216
Iowa,20031202,217
Iowa,20031209,189
Iowa,20031216,163
Iowa,20031223,164
Iowa,20031230,164
Iowa,20040106,154
Iowa,20040113,148
Iowa,20040120,141
Iowa,20040127,131
Iowa,20040203,96
Iowa,20040210,96
Iowa,20040217,96
Iowa,20040224,85
Iowa,20040302,86
Iowa,20040309,36
Iowa,20040316,28
Iowa,20040323,28
Iowa,20040330,11
Iowa,20040406,11
Iowa,20040413,11
Iowa,20040420,9
Iowa,20040427,9
Iowa,20040504,42
Iowa,20040511,29
Iowa,20040518,15
Iowa,20040525,0
Iowa,20040601,0
Iowa,20040608,0
Iowa,20040615,0
Iowa,20040622,0
Iowa,20040629,0
Iowa,20040706,0
Iowa,20040713,0
Iowa,20040720,0
Iowa,20040727,0
Iowa,20040803,4
Iowa,20040810,3
Iowa,20040817,3
Iowa,20040824,1
Iowa,20040831,1
Iowa,20040907,1
Iowa,20040914,1
Iowa,20040921,1
Iowa,20040928,9
Iowa,20041005,19
Iowa,20041012,18
Iowa,20041019,27
Iowa,20041026,45
Iowa,20041102,40
Iowa,20041109,42
Iowa,20041116,32
Iowa,20041123,15
Iowa,20041130,13
Iowa,20041207,12
Iowa,20041214,15
Iowa,20041221,36
Iowa,20041228,37
Iowa,20050104,37
Iowa,20050111,28
Iowa,20050118,31
Iowa,20050125,30
Iowa,20050201,30
Iowa,20050208,38
Iowa,20050215,16
Iowa,20050222,16
Iowa,20050301,16
Iowa,20050308,16
Iowa,20050315,16
Iowa,20050322,16
Iowa,20050329,10
Iowa,20050405,10
Iowa,20050412,2
Iowa,20050419,2
Iowa,20050426,7
Iowa,20050503,13
Iowa,20050510,24
Iowa,20050517,0
Iowa,20050524,8
Iowa,20050531,12
Iowa,20050607,13
Iowa,20050614,20
Iowa,20050621,29
Iowa,20050628,25
Iowa,20050705,26
Iowa,20050712,59
Iowa,20050719,75
Iowa,20050726,83
Iowa,20050802,83
Iowa,20050809,97
Iowa,20050816,61
Iowa,20050823,68
Iowa,20050830,72
Iowa,20050906,95
Iowa,20050913,123
Iowa,20050920,118
Iowa,20050927,120
Iowa,20051004,138
Iowa,20051011,164
Iowa,20051018,176
Iowa,20051025,175
Iowa,20051101,175
Iowa,20051108,174
Iowa,20051115,174
Iowa,20051122,174
Iowa,20051129,174
Iowa,20051206,174
Iowa,20051213,174
Iowa,20051220,174
Iowa,20051227,174
Iowa,20060103,175
Iowa,20060110,172
Iowa,20060117,175
Iowa,20060124,175
Iowa,20060131,163
Iowa,20060207,166
Iowa,20060214,166
Iowa,20060221,165
Iowa,20060228,171
Iowa,20060307,169
Iowa,20060314,169
Iowa,20060321,169
Iowa,20060328,170
Iowa,20060404,85
Iowa,20060411,79
Iowa,20060418,63
Iowa,20060425,60
Iowa,20060502,44
Iowa,20060509,42
Iowa,20060516,44
Iowa,20060523,46
Iowa,20060530,35
Iowa,20060606,33
Iowa,20060613,96
Iowa,20060620,109
Iowa,20060627,119
Iowa,20060704,127
Iowa,20060711,127
Iowa,20060718,167
Iowa,20060725,173
Iowa,20060801,164
Iowa,20060808,132
Iowa,20060815,105
Iowa,20060822,75
Iowa,20060829,66
Iowa,20060905,66
Iowa,20060912,52
Iowa,20060919,40
Iowa,20060926,29
Iowa,20061003,28
Iowa,20061010,30
Iowa,20061017,30
Iowa,20061024,30
Iowa,20061031,29
Iowa,20061107,29
Iowa,20061114,33
Iowa,20061121,33
Iowa,20061128,33
Iowa,20061205,31
Iowa,20061212,34
Iowa,20061219,50
Iowa,20061226,50
Iowa,20070102,39
Iowa,20070109,39
Iowa,20070116,39
Iowa,20070123,15
Iowa,20070130,15
Iowa,20070206,15
Iowa,20070213,15
Iowa,20070220,15
Iowa,20070227,0
Iowa,20070306,0
Iowa,20070313,0
Iowa,20070320,0
Iowa,20070327,0
Iowa,20070403,0
Iowa,20070410,0
Iowa,20070417,0
Iowa,20070424,0
Iowa,20070501,0
Iowa,20070508,0
Iowa,20070515,0
Iowa,20070522,0
Iowa,20070529,0
Iowa,20070605,0
Iowa,20070612,0
Iowa,20070619,0
Iowa,20070626,3
Iowa,20070703,27
Iowa,20070710,68
Iowa,20070717,94
Iowa,20070724,99
Iowa,20070731,98
Iowa,20070807,87
Iowa,20070814,83
Iowa,20070821,44
Iowa,20070828,2
Iowa,20070904,0
Iowa,20070911,0
Iowa,20070918,0
Iowa,20070925,0
Iowa,20071002,0
Iowa,20071009,0
Iowa,20071016,0
Iowa,20071023,0
Iowa,20071030,0
Iowa,20071106,0
Iowa,20071113,0
Iowa,20071120,0
Iowa,20071127,0
Iowa,20071204,0
Iowa,20071211,0
Iowa,20071218,0
Iowa,20071225,0
Iowa,20080101,0
Iowa,20080108,0
Iowa,20080115,0
Iowa,20080122,0
Iowa,20080129,0
Iowa,20080205,0
Iowa,20080212,0
Iowa,20080219,0
Iowa,20080226,0
Iowa,20080304,0
Iowa,20080311,0
Iowa,20080318,0
Iowa,20080325,0
Iowa,20080401,0
Iowa,20080408,0
Iowa,20080415,0
Iowa,20080422,0
Iowa,20080429,0
Iowa,20080506,0
Iowa,20080513,0
Iowa,20080520,0
Iowa,20080527,0
Iowa,20080603,0
Iowa,20080610,0
Iowa,20080617,0
Iowa,20080624,0
Iowa,20080701,0
Iowa,20080708,0
Iowa,20080715,0
Iowa,20080722,0
Iowa,20080729,0
Iowa,20080805,0
Iowa,20080812,0
Iowa,20080819,5
Iowa,20080826,18
Iowa,20080902,21
Iowa,20080909,21
Iowa,20080916,10
Iowa,20080923,28
Iowa,20080930,28
Iowa,20081007,28
Iowa,20081014,11
Iowa,20081021,11
Iowa,20081028,9
Iowa,20081104,9
Iowa,20081111,11
Iowa,20081118,9
Iowa,20081125,9
Iowa,20081202,9
Iowa,20081209,9
Iowa,20081216,9
Iowa,20081223,3
Iowa,20081230,3
Iowa,20090106,3
Iowa,20090113,3
Iowa,20090120,3
Iowa,20090127,3
Iowa,20090203,3
Iowa,20090210,3
Iowa,20090217,3
Iowa,20090224,3
Iowa,20090303,0
Iowa,20090310,0
Iowa,20090317,0
Iowa,20090324,0
Iowa,20090331,0
Iowa,20090407,0
Iowa,20090414,5
Iowa,20090421,5
Iowa,20090428,1
Iowa,20090505,1
Iowa,20090512,0
Iowa,20090519,0
Iowa,20090526,0
Iowa,20090602,14
Iowa,20090609,10
Iowa,20090616,0
Iowa,20090623,0
Iowa,20090630,0
Iowa,20090707,0
Iowa,20090714,0
Iowa,20090721,0
Iowa,20090728,0
Iowa,20090804,0
Iowa,20090811,2
Iowa,20090818,6
Iowa,20090825,3
Iowa,20090901,3
Iowa,20090908,22
Iowa,20090915,22
Iowa,20090922,27
Iowa,20090929,19
Iowa,20091006,10
Iowa,20091013,3
Iowa,20091020,3
Iowa,20091027,0
Iowa,20091103,0
Iowa,20091110,0
Iowa,20091117,0
Iowa,20091124,0
Iowa,20091201,0
Iowa,20091208,0
Iowa,20091215,0
Iowa,20091222,0
Iowa,20091229,0
Iowa,20100105,0
Iowa,20100112,0
Iowa,20100119,0
Iowa,20100126,0
Iowa,20100202,0
Iowa,20100209,0
Iowa,20100216,0
Iowa,20100223,0
Iowa,20100302,0
Iowa,20100309,0
Iowa,20100316,0
Iowa,20100323,0
Iowa,20100330,0
Iowa,20100406,0
Iowa,20100413,0
Iowa,20100420,0
Iowa,20100427,0
Iowa,20100504,0
Iowa,20100511,0
Iowa,20100518,0
Iowa,20100525,0
Iowa,20100601,0
Iowa,20100608,0
Iowa,20100615,0
Iowa,20100622,0
Iowa,20100629,0
Iowa,20100706,0
Iowa,20100713,0
Iowa,20100720,0
Iowa,20100727,0
Iowa,20100803,0
Iowa,20100810,0
Iowa,20100817,0
Iowa,20100824,0
Iowa,20100831,0
Iowa,20100907,0
Iowa,20100914,0
Iowa,20100921,0
Iowa,20100928,0
Iowa,20101005,0
Iowa,20101012,0
Iowa,20101019,0
Iowa,20101026,0
Iowa,20101102,0
Iowa,20101109,0
Iowa,20101116,0
Iowa,20101123,0
Iowa,20101130,0
Iowa,20101207,0
Iowa,20101214,0
Iowa,20101221,0
Iowa,20101228,0
Iowa,20110104,0
Iowa,20110111,0
Iowa,20110118,0
Iowa,20110125,0
Iowa,20110201,0
Iowa,20110208,0
Iowa,20110215,0
Iowa,20110222,0
Iowa,20110301,0
Iowa,20110308,0
Iowa,20110315,0
Iowa,20110322,2
Iowa,20110329,2
Iowa,20110405,10
Iowa,20110412,14
Iowa,20110419,3
Iowa,20110426,0
Iowa,20110503,0
Iowa,20110510,0
Iowa,20110517,0
Iowa,20110524,0
Iowa,20110531,0
Iowa,20110607,0
Iowa,20110614,0
Iowa,20110621,0
Iowa,20110628,0
Iowa,20110705,0
Iowa,20110712,0
Iowa,20110719,10
Iowa,20110726,2
Iowa,20110802,44
Iowa,20110809,53
Iowa,20110816,50
Iowa,20110823,76
Iowa,20110830,97
Iowa,20110906,97
Iowa,20110913,106
Iowa,20110920,107
Iowa,20110927,107
Iowa,20111004,136
Iowa,20111011,157
Iowa,20111018,141
Iowa,20111025,153
Iowa,20111101,177
Iowa,20111108,174
Iowa,20111115,144
Iowa,20111122,144
Iowa,20111129,135
Iowa,20111206,122
Iowa,20111213,122
Iowa,20111220,93
Iowa,20111227,93
Iowa,20120103,93
Iowa,20120110,94
Iowa,20120117,94
Iowa,20120124,94
Iowa,20120131,94
Iowa,20120207,93
Iowa,20120214,93
Iowa,20120221,93
Iowa,20120228,93
Iowa,20120306,89
Iowa,20120313,89
Iowa,20120320,89
Iowa,20120327,90
Iowa,20120403,90
Iowa,20120410,104
Iowa,20120417,97
Iowa,20120424,92
Iowa,20120501,94
Iowa,20120508,49
Iowa,20120515,49
Iowa,20120522,97
Iowa,20120529,78
Iowa,20120605,93
Iowa,20120612,91
Iowa,20120619,108
Iowa,20120626,114
Iowa,20120703,128
Iowa,20120710,179
Iowa,20120717,259
Iowa,20120724,328
Iowa,20120731,331
Iowa,20120807,369
Iowa,20120814,362
Iowa,20120821,368
Iowa,20120828,358
Iowa,20120904,365
Iowa,20120911,368
Iowa,20120918,369
Iowa,20120925,368
Iowa,20121002,378
Iowa,20121009,378
Iowa,20121016,362
Iowa,20121023,358
Iowa,20121030,343
Iowa,20121106,343
Iowa,20121113,312
Iowa,20121120,312
Iowa,20121127,312
Iowa,20121204,312
Iowa,20121211,312
Iowa,20121218,312
Iowa,20121225,292
Iowa,20130101,292
Iowa,20130108,292
Iowa,20130115,292
Iowa,20130122,292
Iowa,20130129,292
Iowa,20130205,288
Iowa,20130212,288
Iowa,20130219,288
Iowa,20130226,288
Iowa,20130305,287
Iowa,20130312,244
Iowa,20130319,244
Iowa,20130326,237
Iowa,20130402,237
Iowa,20130409,218
Iowa,20130416,151
Iowa,20130423,96
Iowa,20130430,96
Iowa,20130507,66
Iowa,20130514,62
Iowa,20130521,57
Iowa,20130528,21
Iowa,20130604,15
Iowa,20130611,13
Iowa,20130618,7
Iowa,20130625,1
Iowa,20130702,1
Iowa,20130709,1
Iowa,20130716,20
Iowa,20130723,63
Iowa,20130730,70
Iowa,20130806,89
Iowa,20130813,110
Iowa,20130820,118
Iowa,20130827,183
Iowa,20130903,193
Iowa,20130910,212
Iowa,20130917,212
Iowa,20130924,212
Iowa,20131001,214
Iowa,20131008,201
Iowa,20131015,194
Iowa,20131022,194
Iowa,20131029,194
Iowa,20131105,186
Iowa,20131112,156
Iowa,20131119,149
Iowa,20131126,149
Iowa,20131203,149
Iowa,20131210,149
Iowa,20131217,149
Iowa,20131224,149
Iowa,20131231,149
Iowa,20140107,149
Iowa,20140114,149
Iowa,20140121,157
Iowa,20140128,158
Iowa,20140204,158
Iowa,20140211,158
Iowa,20140218,156
Iowa,20140225,138
Iowa,20140304,138
Iowa,20140311,139
Iowa,20140318,146
Iowa,20140325,146
Iowa,20140401,146
Iowa,20140408,146
Iowa,20140415,125
Iowa,20140422,125
Iowa,20140429,107
Iowa,20140506,111
Iowa,20140513,85
Iowa,20140520,85
Iowa,20140527,87
Iowa,20140603,84
Iowa,20140610,61
Iowa,20140617,27
Iowa,20140624,19
Iowa,20140701,4
Iowa,20140708,2
Iowa,20140715,1
Iowa,20140722,1
Iowa,20140729,1
Iowa,20140805,1
Iowa,20140812,3
Iowa,20140819,20
Iowa,20140826,18
Iowa,20140902,2
Iowa,20140909,2
Iowa,20140916,0
Iowa,20140923,0
Iowa,20140930,0
Iowa,20141007,0
Iowa,20141014,0
Iowa,20141021,0
Iowa,20141028,0
Iowa,20141104,0
Iowa,20141111,1
Iowa,20141118,1
Iowa,20141125,7
Iowa,20141202,7
Iowa,20141209,7
Iowa,20141216,7
Iowa,20141223,7
Iowa,20141230,7
Iowa,20150106,7
Iowa,20150113,7
Iowa,20150120,7
Iowa,20150127,45
Iowa,20150203,8
Iowa,20150210,8
Iowa,20150217,8
Iowa,20150224,8
Iowa,20150303,8
Iowa,20150310,23
Iowa,20150317,23
Iowa,20150324,28
Iowa,20150331,49
Iowa,20150407,49
Iowa,20150414,46
Iowa,20150421,25
Iowa,20150428,23
Iowa,20150505,22
Iowa,20150512,14
Iowa,20150519,9
Iowa,20150526,1
Iowa,20150602,1
Iowa,20150609,0
Iowa,20150616,0
Iowa,20150623,0
Iowa,20150630,0
Iowa,20150707,0
Iowa,20150714,6
Iowa,20150721,7
Iowa,20150728,6
Iowa,20150804,14
Iowa,20150811,14
Iowa,20150818,6
Iowa,20150825,6
Iowa,20150901,4
Iowa,20150908,4
Iowa,20150915,4
Iowa,20150922,3
Iowa,20150929,5
Iowa,20151006,5
Iowa,20151013,10
Iowa,20151020,17
Iowa,20151027,23
Iowa,20151103,20
Iowa,20151110,22
Iowa,20151117,18
Iowa,20151124,3
Iowa,20151201,3
Iowa,20151208,3
Iowa,20151215,0
Iowa,20151222,0
Iowa,20151229,0
Iowa,20160105,0
Iowa,20160112,0
Iowa,20160119,0
Iowa,20160126,0
Iowa,20160202,0
Iowa,20160209,0
Iowa,20160216,0
Iowa,20160223,0
Iowa,20160301,0
Iowa,20160308,0
Iowa,20160315,0
Iowa,20160322,0
Iowa,20160329,0
Iowa,20160405,0
Iowa,20160412,0
Iowa,20160419,0
Iowa,20160426,0
Iowa,20160503,0
Iowa,20160510,0
Iowa,20160517,0
Iowa,20160524,0
Iowa,20160531,11
Iowa,20160607,14
Iowa,20160614,27
Iowa,20160621,56
Iowa,20160628,68
Iowa,20160705,65
Iowa,20160712,62
Iowa,20160719,48
Iowa,20160726,34
Iowa,20160802,32
Iowa,20160809,33
Iowa,20160816,15
Iowa,20160823,13
Iowa,20160830,6
Iowa,20160906,1
Iowa,20160913,1
Iowa,20160920,3
Iowa,20160927,5
Iowa,20161004,5
Iowa,20161011,5
Iowa,20161018,5
Iowa,20161025,5
Iowa,20161101,7
Iowa,20161108,7
Iowa,20161115,15
Iowa,20161122,15
Iowa,20161129,15
Iowa,20161206,15
Iowa,20161213,15
Iowa,20161220,16
Iowa,20161227,14
Iowa,20170103,14
Iowa,20170110,14
Iowa,20170117,13
Iowa,20170124,13
Iowa,20170131,12
Iowa,20170207,12
Iowa,20170214,12
Iowa,20170221,14
Iowa,20170228,14
Iowa,20170307,23
Iowa,20170314,23
Iowa,20170321,24
Iowa,20170328,23
Iowa,20170404,12
Iowa,20170411,5
Iowa,20170418,5
Iowa,20170425,5
Iowa,20170502,0
Iowa,20170509,0
Iowa,20170516,0
Iowa,20170523,0
Iowa,20170530,0
Iowa,20170606,1
Iowa,20170613,39
Iowa,20170620,44
Iowa,20170627,46
Iowa,20170704,60
Iowa,20170711,64
Iowa,20170718,81
Iowa,20170725,100
Iowa,20170801,110
Iowa,20170808,124
Iowa,20170815,132
Iowa,20170822,102
Iowa,20170829,88
Iowa,20170905,90
Iowa,20170912,118
Iowa,20170919,120
Iowa,20170926,96
Iowa,20171003,103
Iowa,20171010,67
Iowa,20171017,38
Iowa,20171024,33
Iowa,20171031,33
Iowa,20171107,33
Iowa,20171114,34
Iowa,20171121,34
Iowa,20171128,34
Iowa,20171205,46
Iowa,20171212,60
Iowa,20171219,79
Iowa,20171226,79
Iowa,20180102,79
Iowa,20180109,79
Iowa,20180116,82
Iowa,20180123,69
Iowa,20180130,69
Iowa,20180206,69
Iowa,20180213,60
Iowa,20180220,54
Iowa,20180227,37
Iowa,20180306,37
Iowa,20180313,37
Iowa,20180320,31
Iowa,20180327,26
Iowa,20180403,26
Iowa,20180410,26
Iowa,20180417,25
Iowa,20180424,27
Iowa,20180501,56
Iowa,20180508,52
Iowa,20180515,42
Iowa,20180522,32
Iowa,20180529,32
Iowa,20180605,38
Iowa,20180612,37
Iowa,20180619,35
Iowa,20180626,31
Iowa,20180703,30
Iowa,20180710,32
Iowa,20180717,31
Iowa,20180724,39
Iowa,20180731,42
Iowa,20180807,50
Iowa,20180814,59
Iowa,20180821,61
Iowa,20180828,61
Iowa,20180904,29
Iowa,20180911,9
Iowa,20180918,9
Iowa,20180925,9
Iowa,20181002,9
Iowa,20181009,3
Iowa,20181016,1
Iowa,20181023,1
Iowa,20181030,1
Iowa,20181106,0
Iowa,20181113,0
Iowa,20181120,0
Iowa,20181127,0
Iowa,20181204,0
Iowa,20181211,0
Iowa,20181218,0
Iowa,20181225,0
Iowa,20190101,0
Iowa,20190108,0
Iowa,20190115,0
Iowa,20190122,0
Iowa,20190129,0
Iowa,20190205,0
Iowa,20190212,0
Iowa,20190219,0
Iowa,20190226,0
Iowa,20190305,0
Iowa,20190312,0
Iowa,20190319,0
Iowa,20190326,0
Iowa,20190402,0
Iowa,20190409,0
Iowa,20190416,0
Iowa,20190423,0
Iowa,20190430,0
Iowa,20190507,0
Iowa,20190514,0
Iowa,20190521,0
Iowa,20190528,0
Iowa,20190604,0
Iowa,20190611,0
Iowa,20190618,0
Iowa,20190625,0
Iowa,20190702,0
Iowa,20190709,0
Iowa,20190716,0
Iowa,20190723,11
Iowa,20190730,23
Iowa,20190806,36
Iowa,20190813,62
Iowa,20190820,47
Iowa,20190827,57
Iowa,20190903,65
Iowa,20190910,54
Iowa,20190917,32
Iowa,20190924,6
Iowa,20191001,0
Iowa,20191008,0
Iowa,20191015,0
Iowa,20191022,0
Iowa,20191029,0
Iowa,20191105,0
Iowa,20191112,0
Iowa,20191119,0
Iowa,20191126,0
Iowa,20191203,0
Iowa,20191210,0
Iowa,20191217,0
Iowa,20191224,0
Iowa,20191231,0
Iowa,20200107,0
Iowa,20200114,0
Iowa,20200121,0
Iowa,20200128,0
Iowa,20200204,0
Iowa,20200211,0
Iowa,20200218,0
Iowa,20200225,0
Iowa,20200303,0
Iowa,20200310,0
Iowa,20200317,0
Iowa,20200324,0
Iowa,20200331,0
Iowa,20200407,0
Iowa,20200414,0
Iowa,20200421,0
Iowa,20200428,0
Iowa,20200505,0
Iowa,20200512,21
Iowa,20200519,26
Iowa,20200526,22
Iowa,20200602,8
Iowa,20200609,11
Iowa,20200616,22
Iowa,20200623,16
Iowa,20200630,19
Iowa,20200707,49
Iowa,20200714,78
Iowa,20200721,91
Iowa,20200728,108
Iowa,20200804,136
Iowa,20200811,139
Iowa,20200818,163
Iowa,20200825,193
Iowa,20200901,234
Iowa,20200908,221
Iowa,20200915,148
Iowa,20200922,148
Iowa,20200929,139
Iowa,20201006,157
Iowa,20201013,160
Iowa,20201020,168
Iowa,20201027,139
Iowa,20201103,140
Iowa,20201110,127
Iowa,20201117,123
Iowa,20201124,126
Iowa,20201201,120
Iowa,20201208,120
Iowa,20201215,120
Iowa,20201222,120
Iowa,20201229,120
Iowa,20210105,117
Iowa,20210112,118
Iowa,20210119,116
Iowa,20210126,107
Iowa,20210202,106
Iowa,20210209,106
Iowa,20210216,98
Iowa,20210223,92
Iowa,20210302,92
Iowa,20210309,95
Iowa,20210316,68
Iowa,20210323,67
Iowa,20210330,64
Iowa,20210406,64
Iowa,20210413,59
Iowa,20210420,61
Iowa,20210427,102
Iowa,20210504,123
Iowa,20210511,108
Iowa,20210518,108
Iowa,20210525,107
Iowa,20210601,107
Iowa,20210608,155
Iowa,20210615,211
Iowa,20210622,212
Iowa,20210629,189
Iowa,20210706,188
Iowa,20210713,158
Iowa,20210720,152
Iowa,20210727,157
Iowa,20210803,169
Iowa,20210810,168
Iowa,20210817,180
Iowa,20210824,184
Iowa,20210831,129
Iowa,20210907,121
Iowa,20210914,129
Iowa,20210921,132
Iowa,20210928,149
Iowa,20211005,153
Iowa,20211012,138
Iowa,20211019,136
Iowa,20211026,106
Iowa,20211102,73
Iowa,20211109,73
Iowa,20211116,56
Iowa,20211123,56
Iowa,20211130,65
Iowa,20211207,65
Idaho,20001226,0
Idaho,20010102,0
Idaho,20010109,13
Idaho,20010116,13
Idaho,20010123,76
Idaho,20010130,80
Idaho,20010206,80
Idaho,20010213,169
Idaho,20010220,171
Idaho,20010227,185
Idaho,20010306,190
Idaho,20010313,244
Idaho,20010320,251
Idaho,20010327,251
Idaho,20010403,273
Idaho,20010410,272
Idaho,20010417,272
Idaho,20010424,272
Idaho,20010501,272
Idaho,20010508,272
Idaho,20010515,280
Idaho,20010522,280
Idaho,20010529,280
Idaho,20010605,282
Idaho,20010612,282
Idaho,20010619,298
Idaho,20010626,300
Idaho,20010703,300
Idaho,20010710,300
Idaho,20010717,300
Idaho,20010724,300
Idaho,20010731,334
Idaho,20010807,334
Idaho,20010814,335
Idaho,20010821,350
Idaho,20010828,351
Idaho,20010904,357
Idaho,20010911,362
Idaho,20010918,362
Idaho,20010925,363
Idaho,20011002,363
Idaho,20011009,363
Idaho,20011016,363
Idaho,20011023,363
Idaho,20011030,363
Idaho,20011106,363
Idaho,20011113,363
Idaho,20011120,363
Idaho,20011127,363
Idaho,20011204,340
Idaho,20011211,336
Idaho,20011218,334
Idaho,20011225,326
Idaho,20020101,326
Idaho,20020108,303
Idaho,20020115,271
Idaho,20020122,267
Idaho,20020129,231
Idaho,20020205,230
Idaho,20020212,225
Idaho,20020219,225
Idaho,20020226,222
Idaho,20020305,203
Idaho,20020312,182
Idaho,20020319,165
Idaho,20020326,165
Idaho,20020402,164
Idaho,20020409,164
Idaho,20020416,141
Idaho,20020423,142
Idaho,20020430,141
Idaho,20020507,138
Idaho,20020514,139
Idaho,20020521,138
Idaho,20020528,135
Idaho,20020604,130
Idaho,20020611,137
Idaho,20020618,148
Idaho,20020625,150
Idaho,20020702,167
Idaho,20020709,170
Idaho,20020716,183
Idaho,20020723,185
Idaho,20020730,204
Idaho,20020806,217
Idaho,20020813,235
Idaho,20020820,257
Idaho,20020827,256
Idaho,20020903,257
Idaho,20020910,253
Idaho,20020917,254
Idaho,20020924,255
Idaho,20021001,271
Idaho,20021008,272
Idaho,20021015,271
Idaho,20021022,272
Idaho,20021029,272
Idaho,20021105,302
Idaho,20021112,299
Idaho,20021119,300
Idaho,20021126,300
Idaho,20021203,298
Idaho,20021210,298
Idaho,20021217,300
Idaho,20021224,301
Idaho,20021231,292
Idaho,20030107,293
Idaho,20030114,327
Idaho,20030121,329
Idaho,20030128,323
Idaho,20030204,302
Idaho,20030211,301
Idaho,20030218,300
Idaho,20030225,281
Idaho,20030304,284
Idaho,20030311,262
Idaho,20030318,252
Idaho,20030325,251
Idaho,20030401,233
Idaho,20030408,222
Idaho,20030415,223
Idaho,20030422,223
Idaho,20030429,221
Idaho,20030506,193
Idaho,20030513,194
Idaho,20030520,191
Idaho,20030527,192
Idaho,20030603,188
Idaho,20030610,201
Idaho,20030617,200
Idaho,20030624,200
